Time,Temp(*C),Humid(%)
00:32:10,25.2,63.7
00:32:15,25.2,63.7
00:32:21,25.2,63.8
00:32:31,25.1,63.7
00:32:37,25.2,63.8
00:32:42,25.2,63.8
00:32:50,25.1,63.7
00:32:56,25.2,63.8
00:33:04,25.1,63.7
00:33:09,25.2,63.7
00:33:15,25.1,63.7
00:33:20,25.1,63.7
00:33:26,25.2,63.8
00:33:32,25.2,63.8
00:33:40,25.2,63.8
00:33:45,25.2,63.8
00:33:51,25.2,63.7
00:33:56,25.2,63.7
00:34:02,25.2,63.7
00:34:10,25.2,63.7
00:34:15,25.1,63.6
00:34:21,25.1,63.6
00:34:26,25.1,63.6
00:34:32,25.2,63.6
00:34:37,25.2,63.6
00:34:43,25.2,63.6
00:34:51,25.2,63.6
00:34:57,25.2,63.6
00:35:02,25.2,63.6
00:35:08,25.2,63.6
00:35:13,25.2,63.6
00:35:19,25.2,63.6
00:35:24,25.2,63.7
00:35:30,25.2,63.7
00:35:35,25.2,63.7
00:35:41,25.2,63.7
00:35:46,25.2,63.7
00:35:52,25.2,63.7
00:35:57,25.2,63.6
00:36:03,25.2,63.6
00:36:08,25.2,63.6
00:36:14,25.2,63.6
00:36:20,25.2,63.6
00:36:25,25.2,63.6
00:36:31,25.2,63.6
00:36:36,25.2,63.6
00:36:42,25.2,63.6
00:36:47,25.2,63.6
00:36:53,25.1,63.6
00:36:58,25.2,63.6
00:37:04,25.2,63.6
00:37:09,25.2,63.6
00:37:15,25.2,63.6
00:37:20,25.2,63.6
00:37:26,25.1,63.5
00:37:31,25.2,63.7
00:37:42,25.2,63.7
00:37:48,25.2,63.7
00:37:53,25.2,63.7
00:37:59,25.2,63.7
00:38:04,25.1,63.6
00:38:10,25.1,63.6
00:38:15,25.2,63.7
00:38:28,25.2,63.6
00:38:36,25.2,63.7
00:38:42,25.2,63.7
00:38:47,25.2,63.7
00:38:53,25.2,63.8
00:38:59,25.2,63.8
00:39:04,25.2,63.7
00:39:10,25.2,63.8
00:39:58,25.2,63.7
00:40:46,25.2,63.6
00:41:35,25.2,63.6
00:42:23,25.2,63.6
00:43:12,25.2,63.5
00:43:25,25.2,63.4
00:43:30,25.2,63.5
00:43:36,25.2,63.5
00:43:42,25.2,63.6
00:43:47,25.2,63.5
00:43:53,25.2,63.6
00:43:58,25.2,63.6
00:44:04,25.2,63.6
00:44:12,25.2,63.6
00:44:17,25.2,63.6
00:44:23,25.2,63.6
00:44:28,25.2,63.6
00:44:34,25.2,63.6
00:44:42,25.2,63.6
00:44:47,25.2,63.6
00:44:53,25.2,63.6
00:44:58,25.2,63.6
00:45:04,25.2,63.7
00:45:10,25.2,63.6
00:45:15,25.2,63.6
00:45:21,25.2,63.6
00:45:29,25.2,63.5
00:45:34,25.2,63.5
00:45:40,25.2,63.5
00:45:45,25.2,63.5
00:45:53,25.2,63.5
00:45:59,25.2,63.5
00:46:04,25.2,63.4
00:46:10,25.2,63.5
00:46:15,25.2,63.5
00:46:24,25.2,63.6
00:46:29,25.2,63.6
00:46:35,25.2,63.6
00:46:40,25.2,63.6
00:46:46,25.2,63.6
00:46:51,25.2,63.6
00:46:57,25.2,63.6
00:47:02,25.2,63.6
00:47:10,25.2,63.6
00:47:16,25.2,63.6
00:47:24,25.2,63.7
00:47:29,25.2,63.7
00:47:35,25.2,63.6
00:47:40,25.2,63.6
00:47:46,25.2,63.7
00:47:52,25.2,63.7
00:48:02,25.2,63.7
00:48:10,25.2,63.7
00:48:16,25.2,63.6
00:48:21,25.2,63.6
00:48:27,25.2,63.5
00:48:32,25.2,63.5
00:48:38,25.2,63.5
00:48:43,25.2,63.5
00:48:49,25.2,63.5
00:48:54,25.2,63.5
00:49:00,25.2,63.5
00:49:06,25.2,63.5
00:49:11,25.2,63.6
00:49:17,25.2,63.6
00:49:22,25.2,63.6
00:49:28,25.2,63.6
00:49:33,25.2,63.7
00:49:39,25.2,63.7
00:49:47,25.2,63.7
00:49:55,25.2,63.7
00:50:00,25.2,63.6
00:50:06,25.2,63.6
00:50:11,25.2,63.6
00:50:17,25.2,63.6
00:50:22,25.3,63.7
00:50:28,25.2,63.6
00:50:34,25.2,63.5
00:50:39,25.2,63.6
00:50:52,25.2,63.5
00:51:03,25.2,63.5
00:51:11,25.2,63.5
00:51:16,25.2,63.5
00:51:22,25.2,63.5
00:51:27,25.2,63.5
00:51:33,25.2,63.5
00:51:41,25.3,63.6
00:51:47,25.3,63.6
00:51:52,25.2,63.5
00:51:58,25.2,63.5
00:52:03,25.2,63.5
00:52:09,25.3,63.6
00:52:19,25.2,63.5
00:52:25,25.2,63.5
00:52:30,25.2,63.6
00:52:36,25.2,63.6
00:52:41,25.2,63.6
00:52:47,25.2,63.5
00:52:52,25.2,63.5
00:52:58,25.2,63.5
00:53:04,25.2,63.4
00:53:09,25.2,63.4
00:53:15,25.2,63.4
00:53:20,25.2,63.4
00:53:26,25.2,63.4
00:53:31,25.2,63.4
00:53:37,25.2,63.4
00:53:42,25.2,63.4
00:53:48,25.2,63.4
00:53:53,25.2,63.5
00:54:01,25.2,63.5
00:54:09,25.2,63.5
00:54:15,25.2,63.5
00:54:21,25.2,63.6
00:54:26,25.2,63.6
00:54:32,25.2,63.6
00:54:40,25.2,63.6
00:54:48,25.2,63.6
00:54:53,25.2,63.6
00:55:01,25.2,63.6
00:55:07,25.2,63.6
00:55:12,25.2,63.6
00:55:18,25.2,63.6
00:55:23,25.2,63.6
00:55:29,25.2,63.6
00:55:37,25.2,64.0
00:55:43,25.2,63.6
00:55:48,25.2,63.6
00:55:54,25.2,63.5
00:55:59,25.2,63.5
00:56:07,25.2,63.5
00:56:13,25.2,63.5
00:56:18,25.2,63.5
00:56:24,25.2,63.5
00:56:29,25.2,63.5
00:56:35,25.2,63.5
00:56:40,25.2,63.5
00:56:46,25.2,63.5
00:56:51,25.2,63.6
00:56:57,25.3,63.7
00:57:03,25.2,63.6
00:57:08,25.2,63.6
00:57:19,25.2,63.6
00:57:27,25.2,63.6
00:57:32,25.2,63.6
00:57:38,25.2,63.6
00:57:43,25.2,63.6
00:57:49,25.2,63.6
00:57:54,25.2,63.6
00:58:00,25.2,63.6
00:58:05,25.2,63.6
00:58:11,25.2,63.6
00:58:17,25.2,63.5
00:58:22,25.2,63.5
00:58:28,25.2,63.5
00:58:33,25.2,63.5
00:58:39,25.3,63.6
00:58:44,25.2,63.5
00:58:50,25.2,63.5
00:58:58,25.2,63.5
00:59:03,25.3,63.6
00:59:09,25.2,63.5
00:59:14,25.2,63.5
00:59:22,25.2,63.5
00:59:33,25.3,63.6
01:00:21,25.3,63.7
01:01:12,25.3,63.6
01:01:23,25.3,63.6
01:01:29,25.2,63.5
01:01:34,25.3,63.6
01:01:40,25.3,63.6
01:01:45,25.3,63.6
01:01:51,25.2,63.5
01:01:56,25.3,63.6
01:02:02,25.2,63.5
01:02:12,25.2,63.4
01:02:18,25.2,63.4
01:02:23,25.2,63.4
01:02:29,25.3,63.5
01:02:34,25.2,63.4
01:02:40,25.2,63.4
01:02:46,25.2,63.4
01:02:51,25.2,63.5
01:02:57,25.2,63.5
01:03:02,25.3,63.6
01:03:08,25.3,63.6
01:03:13,25.3,63.6
01:03:19,25.3,63.5
01:03:24,25.3,63.6
01:03:30,25.3,63.6
01:03:35,25.2,63.5
01:03:43,25.3,63.6
01:03:51,25.3,63.6
01:03:57,25.3,63.6
01:04:02,25.2,63.5
01:04:08,25.2,63.5
01:04:14,25.2,63.5
01:04:22,25.3,63.6
01:04:27,25.3,63.6
01:04:33,25.3,63.6
01:04:38,25.2,63.5
01:04:46,25.3,63.6
01:04:54,25.2,63.5
01:05:00,25.2,63.5
01:05:05,25.3,63.6
01:05:11,25.3,63.6
01:05:16,25.2,63.5
01:05:22,25.2,63.5
01:05:30,25.2,63.5
01:05:41,25.3,63.5
01:05:51,25.3,63.5
01:05:59,25.2,63.3
01:06:05,25.2,63.3
01:06:10,25.3,63.4
01:06:16,25.3,63.4
01:06:24,25.3,63.4
01:06:32,25.3,63.4
01:06:38,25.3,63.4
01:06:43,25.3,63.4
01:06:49,25.3,63.4
01:06:54,25.3,63.5
01:07:00,25.3,63.5
01:07:05,25.3,63.5
01:07:11,25.3,63.5
01:07:16,25.3,63.5
01:07:22,25.3,63.5
01:07:27,25.3,63.5
01:07:33,25.3,63.5
01:07:38,25.3,63.5
01:07:44,25.2,63.4
01:07:49,25.3,63.5
01:07:55,25.3,63.5
01:08:03,25.3,63.5
01:08:11,25.3,63.6
01:08:17,25.3,63.6
01:08:25,25.3,63.6
01:08:30,25.3,63.6
01:08:36,25.3,63.6
01:08:49,25.3,63.5
01:08:57,25.3,63.5
01:09:08,25.3,63.5
01:09:13,25.3,63.5
01:09:19,25.3,63.6
01:09:24,25.3,63.6
01:09:32,25.3,63.6
01:09:38,25.3,63.6
01:09:43,25.3,63.6
01:09:49,25.3,63.6
01:09:54,25.3,63.6
01:10:00,25.3,63.6
01:10:10,25.3,63.6
01:10:18,25.3,63.6
01:10:27,25.3,63.6
01:10:37,25.3,63.6
01:10:43,25.3,63.6
01:10:48,25.3,63.6
01:10:56,25.3,63.6
01:11:04,25.3,63.6
01:11:10,25.3,63.6
01:11:15,25.3,63.6
01:11:21,25.3,63.6
01:11:26,25.3,63.6
01:11:34,25.3,63.6
01:11:40,25.3,63.6
01:11:46,25.3,63.6
01:11:51,25.3,63.6
01:11:57,25.3,63.6
01:12:02,25.3,63.6
01:12:08,25.3,63.6
01:12:13,25.3,63.6
01:12:21,25.3,63.6
01:12:27,25.3,63.6
01:12:35,25.3,63.6
01:12:40,25.3,63.6
01:12:51,25.3,63.6
01:12:57,25.3,63.6
01:13:02,25.3,63.7
01:13:08,25.3,63.7
01:13:13,25.3,63.7
01:13:19,25.3,63.7
01:13:24,25.3,63.7
01:13:30,25.3,63.7
01:13:35,25.3,63.7
01:13:41,25.3,63.7
01:13:46,25.3,63.7
01:13:52,25.3,63.7
01:13:57,25.3,63.7
01:14:03,25.3,63.7
01:14:08,25.2,63.6
01:14:14,25.3,63.7
01:14:19,25.3,63.7
01:15:08,25.3,63.6
01:15:56,25.3,63.6
01:16:45,25.3,63.6
01:17:33,25.3,63.6
01:17:39,25.3,63.6
01:17:44,25.3,63.6
01:17:50,25.3,63.6
01:17:55,25.3,63.6
01:18:01,25.3,63.6
01:18:06,25.3,63.6
01:18:12,25.3,63.6
01:18:18,25.3,63.6
01:18:23,25.3,63.6
01:18:29,25.3,63.5
01:18:37,25.3,63.5
01:18:42,25.3,63.5
01:18:48,25.3,63.5
01:18:53,25.3,63.5
01:18:59,25.3,63.6
01:19:04,25.3,63.6
01:19:10,25.3,63.6
01:19:15,25.3,63.6
01:19:21,25.3,63.6
01:19:26,25.3,63.6
01:19:32,25.3,63.6
01:19:38,25.3,63.6
01:19:43,25.3,63.6
01:19:49,25.3,63.6
01:19:57,25.3,63.5
01:20:02,25.3,63.5
01:20:08,25.3,63.5
01:20:13,25.3,63.6
01:20:19,25.3,63.6
01:20:24,25.3,63.6
01:20:32,25.3,63.6
01:20:38,25.3,63.6
01:20:46,25.3,63.6
01:20:57,25.3,63.6
01:21:05,25.3,63.6
01:21:10,25.3,63.6
01:21:16,25.3,63.7
01:21:21,25.3,63.7
01:21:27,25.3,63.6
01:21:32,25.3,63.6
01:21:38,25.3,63.6
01:21:43,25.3,63.6
01:21:51,25.3,63.6
01:21:59,25.3,63.6
01:22:05,25.3,63.6
01:22:13,25.3,63.6
01:22:19,25.3,63.6
01:22:27,25.3,63.6
01:22:32,25.3,63.6
01:22:38,25.3,63.6
01:22:43,25.3,63.6
01:22:49,25.3,63.6
01:22:54,25.3,63.6
01:23:02,25.2,63.5
01:23:08,25.3,63.6
01:23:13,25.3,63.6
01:23:19,25.3,63.6
01:23:24,25.3,63.6
01:23:30,25.3,63.6
01:23:36,25.3,63.6
01:23:41,25.3,63.6
01:23:47,25.4,63.7
01:23:52,25.3,63.6
01:23:58,25.3,63.6
01:24:03,25.3,63.5
01:24:09,25.3,63.5
01:24:14,25.3,63.5
01:24:20,25.3,63.5
01:24:25,25.3,63.5
01:24:31,25.3,63.5
01:24:39,25.3,63.5
01:25:27,25.3,63.6
01:26:16,25.3,63.6
01:27:04,25.3,63.5
01:27:55,25.3,63.5
01:28:01,25.3,63.5
01:28:06,25.3,63.5
01:28:12,25.3,63.5
01:28:17,25.3,63.5
01:28:23,25.3,63.6
01:28:28,25.3,63.6
01:28:36,25.4,63.7
01:28:45,25.3,63.7
01:28:50,25.3,63.6
01:28:56,25.3,63.5
01:29:01,25.3,63.5
01:29:07,25.3,63.5
01:29:12,25.3,63.5
01:29:20,25.3,63.5
01:29:31,25.3,63.4
01:29:36,25.3,63.4
01:29:42,25.3,63.4
01:29:50,25.3,63.4
01:29:55,25.3,63.4
01:30:01,25.3,63.5
01:30:07,25.3,63.5
01:30:12,25.3,63.5
01:30:18,25.3,63.5
01:30:23,25.3,63.5
01:30:29,25.3,63.6
01:30:34,25.3,63.6
01:30:40,25.3,63.6
01:30:45,25.3,63.6
01:30:51,25.3,63.6
01:30:56,25.3,63.5
01:31:02,25.3,63.5
01:31:10,25.3,63.6
01:31:18,25.3,63.6
01:31:26,25.3,63.6
01:31:34,25.3,63.5
01:31:45,25.3,63.6
01:31:50,25.3,63.5
01:31:56,25.3,63.6
01:32:01,25.3,63.6
01:32:07,25.3,63.6
01:32:15,25.4,63.7
01:32:20,25.3,63.6
01:32:26,25.3,63.6
01:32:31,25.3,63.6
01:32:37,25.3,63.6
01:32:43,25.3,63.5
01:32:48,25.3,63.5
01:32:54,25.3,63.6
01:32:59,25.3,63.6
01:33:05,25.3,63.6
01:33:10,25.3,63.6
01:33:16,25.3,63.6
01:33:21,25.3,63.6
01:33:27,25.3,63.6
01:33:32,25.3,63.6
01:33:38,25.3,63.6
01:33:43,25.3,63.6
01:33:49,25.3,63.6
01:33:54,25.3,63.6
01:34:03,25.3,63.6
01:34:11,25.3,63.6
01:34:16,25.3,63.6
01:34:27,25.3,63.6
01:34:32,25.3,63.6
01:34:38,25.3,63.5
01:34:43,25.3,63.5
01:34:49,25.4,63.7
01:34:54,25.2,63.5
01:35:00,25.3,63.6
01:35:05,25.3,63.6
01:35:13,25.3,63.6
01:35:19,25.3,63.6
01:35:25,25.3,63.6
01:35:30,25.4,63.7
01:35:36,25.3,63.6
01:35:41,25.4,63.7
01:35:47,25.3,63.6
01:35:52,25.3,63.6
01:35:58,25.3,63.6
01:36:03,25.3,63.6
01:36:09,25.3,63.5
01:36:14,25.4,63.6
01:36:20,25.3,63.5
01:36:25,25.3,63.5
01:36:31,25.3,63.5
01:36:36,25.4,63.6
01:36:42,25.3,63.5
01:36:48,25.3,63.5
01:36:53,25.3,63.5
01:37:01,25.3,63.5
01:37:07,25.3,63.5
01:37:12,25.3,63.5
01:37:18,25.3,63.6
01:37:23,25.4,63.7
01:37:31,25.3,63.5
01:37:37,25.3,63.5
01:37:42,25.3,63.5
01:37:48,25.3,63.5
01:37:53,25.3,63.5
01:37:59,25.3,63.5
01:38:05,25.4,63.6
01:38:10,25.3,63.5
01:38:16,25.4,63.6
01:38:21,25.3,63.6
01:38:27,25.3,63.5
01:38:32,25.3,63.5
01:38:38,25.3,63.5
01:38:46,25.3,63.5
01:38:54,25.4,63.6
01:38:59,25.3,63.5
01:39:07,25.3,63.5
01:39:13,25.4,63.6
01:39:19,25.3,63.4
01:39:24,25.3,63.4
01:39:30,25.3,63.4
01:39:35,25.3,63.4
01:39:41,25.3,63.4
01:39:51,25.3,63.4
01:39:59,25.3,63.5
01:40:05,25.3,63.5
01:40:10,25.3,63.6
01:40:16,25.3,63.6
01:40:21,25.3,63.6
01:40:27,25.3,63.6
01:40:33,25.3,63.6
01:40:38,25.4,63.7
01:40:44,25.3,63.6
01:40:54,25.3,63.6
01:41:00,25.3,63.6
01:41:08,25.3,63.6
01:41:13,25.3,63.6
01:41:19,25.4,63.7
01:41:24,25.3,63.6
01:41:30,25.3,63.6
01:41:35,25.3,63.6
01:41:43,25.3,63.5
01:41:49,25.3,63.5
01:41:55,25.3,63.5
01:42:00,25.4,63.6
01:42:06,25.3,63.5
01:42:11,25.3,63.5
01:42:17,25.4,63.6
01:42:22,25.4,63.6
01:42:28,25.3,63.5
01:42:33,25.4,63.7
01:42:39,25.3,63.5
01:42:44,25.3,63.6
01:42:55,25.4,63.6
01:43:08,25.4,63.6
01:43:16,25.4,63.5
01:43:27,25.4,63.6
01:43:32,25.3,63.5
01:43:38,25.4,63.6
01:43:46,25.3,63.5
01:43:51,25.3,63.5
01:43:57,25.4,63.5
01:44:02,25.3,63.4
01:44:08,25.3,63.4
01:44:14,25.4,63.5
01:44:19,25.3,63.4
01:44:25,25.3,63.5
01:44:30,25.3,63.5
01:44:36,25.4,63.6
01:44:41,25.3,63.5
01:44:52,25.4,63.6
01:45:00,25.4,63.6
01:45:08,25.3,63.5
01:45:13,25.4,63.6
01:45:21,25.3,63.5
01:45:27,25.4,63.6
01:45:33,25.3,63.6
01:45:38,25.3,63.6
01:45:44,25.4,63.7
01:45:49,25.4,63.7
01:45:55,25.3,63.6
01:46:00,25.3,63.6
01:46:06,25.4,63.7
01:46:14,25.4,63.6
01:46:19,25.3,63.5
01:46:25,25.3,63.5
01:46:30,25.4,63.6
01:46:36,25.4,63.6
01:46:41,25.3,63.5
01:46:47,25.3,63.5
01:46:53,25.4,63.6
01:47:01,25.4,63.7
01:47:09,25.3,63.5
01:47:14,25.3,63.5
01:47:22,25.3,63.5
01:47:28,25.4,63.6
01:47:33,25.4,63.6
01:47:39,25.3,63.5
01:47:44,25.4,63.6
01:47:52,25.4,63.6
01:47:58,25.3,63.5
01:48:03,25.4,63.6
01:48:09,25.3,63.5
01:48:17,25.3,63.5
01:48:23,25.4,63.6
01:48:28,25.4,63.6
01:48:36,25.3,63.5
01:48:42,25.4,63.6
01:48:47,25.4,63.7
01:48:53,25.4,63.7
01:48:58,25.3,63.6
01:49:04,25.4,63.6
01:49:09,25.3,63.6
01:49:15,25.4,63.6
01:49:20,25.4,63.6
01:49:26,25.4,63.6
01:49:32,25.4,63.6
01:49:40,25.3,63.5
01:49:48,25.4,63.6
01:49:53,25.4,63.6
01:49:59,25.4,63.6
01:50:04,25.4,63.6
01:50:10,25.4,63.6
01:50:15,25.4,63.5
01:50:23,25.4,63.6
01:50:31,25.4,63.6
01:50:37,25.4,63.6
01:50:42,25.4,63.6
01:50:48,25.4,63.6
01:50:54,25.4,63.6
01:50:59,25.4,63.6
01:51:10,25.4,63.6
01:51:15,25.4,63.6
01:51:26,25.3,63.5
01:51:31,25.4,63.6
01:51:37,25.4,63.6
01:51:42,25.4,63.6
01:51:48,25.4,63.6
01:51:53,25.4,63.6
01:51:59,25.4,63.5
01:52:05,25.4,63.5
01:52:13,25.4,63.5
01:52:21,25.4,63.5
01:52:26,25.4,63.5
01:52:32,25.4,63.5
01:52:40,25.4,63.6
01:52:48,25.4,63.6
01:52:56,25.4,63.6
01:53:04,25.4,63.5
01:53:12,25.4,63.5
01:53:18,25.4,63.5
01:53:23,25.4,63.5
01:53:29,25.4,63.5
01:53:37,25.4,63.6
01:53:45,25.4,63.6
01:53:50,25.4,63.6
01:53:56,25.4,63.5
01:54:01,25.4,63.5
01:54:07,25.4,63.6
01:54:12,25.4,63.6
01:54:20,25.4,63.6
01:54:26,25.4,63.6
01:54:31,25.4,63.6
01:54:37,25.4,63.5
01:54:43,25.4,63.5
01:54:48,25.4,63.5
01:54:59,25.4,63.6
01:55:04,25.4,63.6
01:55:12,25.4,63.6
01:55:18,25.4,63.6
01:55:23,25.4,63.6
01:55:31,25.4,63.5
01:55:39,25.4,63.5
01:55:45,25.4,63.5
01:55:51,25.4,63.5
01:55:59,25.4,63.5
01:56:04,25.5,63.6
01:56:10,25.4,63.5
01:56:20,25.4,63.5
01:56:26,25.4,63.5
01:56:31,25.4,63.5
01:56:37,25.4,63.5
01:56:45,25.4,63.5
01:56:50,25.4,63.5
01:56:56,25.5,63.5
01:57:04,25.5,63.5
01:57:10,25.5,63.5
01:57:15,25.4,63.4
01:57:21,25.4,63.4
01:57:26,25.4,63.4
01:57:34,25.4,63.4
01:57:40,25.4,63.4
01:57:45,25.5,63.5
01:57:51,25.4,63.5
01:57:56,25.5,63.5
01:58:02,25.4,63.5
01:58:07,25.4,63.4
01:58:13,25.4,63.4
01:58:18,25.5,63.5
01:58:24,25.5,63.4
01:58:32,25.5,63.5
01:58:38,25.4,63.4
01:58:43,25.5,63.4
01:58:49,25.5,63.4
01:58:54,25.4,63.4
01:59:00,25.4,63.4
01:59:05,25.5,63.5
01:59:11,25.4,63.4
01:59:16,25.5,63.4
01:59:24,25.4,63.4
01:59:32,25.5,63.5
01:59:38,25.4,63.4
01:59:43,25.4,63.4
01:59:49,25.5,63.5
01:59:55,25.4,63.4
02:00:00,25.4,63.4
02:00:06,25.4,63.4
02:00:11,25.5,63.5
02:00:19,25.5,63.5
02:00:25,25.4,63.4
02:00:30,25.5,63.5
02:00:36,25.5,63.5
02:00:41,25.5,63.5
02:00:47,25.4,63.4
02:00:52,25.5,63.5
02:00:58,25.4,63.4
02:01:03,25.5,63.4
02:01:09,25.4,63.4
02:01:15,25.5,63.4
02:01:20,25.5,63.4
02:01:26,25.4,63.4
02:01:31,25.4,63.4
02:01:37,25.4,63.4
02:01:42,25.4,63.4
02:01:48,25.5,63.5
02:01:53,25.5,63.5
02:01:59,25.4,63.4
02:02:04,25.5,63.5
02:02:12,25.4,63.4
02:03:01,25.5,63.5
02:03:49,25.5,63.5
02:03:55,25.5,63.4
02:04:00,25.5,63.4
02:04:06,25.5,63.4
02:04:11,25.4,63.3
02:04:19,25.5,63.3
02:04:30,25.5,63.3
02:04:36,25.5,63.3
02:04:44,25.4,63.2
02:04:52,25.5,63.3
02:04:57,25.5,63.3
02:05:03,25.4,63.2
02:05:08,25.5,63.3
02:05:14,25.5,63.3
02:05:19,25.5,63.3
02:05:25,25.5,63.3
02:05:30,25.5,63.3
02:05:36,25.5,63.3
02:05:41,25.5,63.3
02:05:47,25.5,63.3
02:05:58,25.5,63.3
02:06:06,25.5,63.3
02:06:14,25.5,63.3
02:06:19,25.5,63.3
02:06:27,25.5,63.3
02:06:35,25.5,63.3
02:06:41,25.5,63.2
02:06:46,25.5,63.2
02:06:52,25.5,63.2
02:07:00,25.5,63.2
02:07:08,25.5,63.2
02:07:14,25.5,63.2
02:07:19,25.5,63.2
02:07:25,25.5,63.2
02:07:30,25.5,63.2
02:07:36,25.5,63.2
02:07:41,25.5,63.2
02:07:47,25.5,63.2
02:07:52,25.4,63.1
02:07:58,25.5,63.2
02:08:03,25.4,63.1
02:08:09,25.5,63.2
02:08:14,25.5,63.2
02:08:25,25.5,63.2
02:08:31,25.5,63.2
02:08:36,25.5,63.2
02:08:42,25.5,63.2
02:08:47,25.5,63.1
02:08:53,25.5,63.1
02:08:58,25.5,63.1
02:09:06,25.5,63.1
02:09:17,25.5,63.1
02:09:22,25.5,63.1
02:09:28,25.5,63.1
02:09:33,25.4,63.0
02:09:39,25.5,63.1
02:09:45,25.5,63.1
02:09:50,25.5,63.1
02:09:56,25.5,63.1
02:10:01,25.5,63.1
02:10:07,25.5,63.1
02:10:55,25.5,63.0
02:11:44,25.5,63.0
02:11:49,25.5,63.0
02:11:55,25.5,63.0
02:12:00,25.5,63.1
02:12:06,25.5,63.1
02:12:11,25.5,63.1
02:12:19,25.5,63.1
02:12:27,25.5,63.1
02:12:33,25.5,63.1
02:12:38,25.5,63.1
02:12:44,25.5,63.1
02:12:49,25.5,63.1
02:12:58,25.5,63.1
02:13:06,25.5,63.1
02:13:14,25.5,63.1
02:13:19,25.5,63.1
02:13:25,25.5,63.1
02:13:30,25.5,63.1
02:13:36,25.5,63.0
02:13:44,25.5,63.0
02:13:49,25.5,63.0
02:13:55,25.5,63.0
02:14:00,25.5,63.0
02:14:06,25.5,63.0
02:14:12,25.5,63.0
02:14:17,25.5,63.0
02:14:23,25.5,63.0
02:14:28,25.5,63.1
02:14:34,25.5,63.1
02:14:39,25.5,63.1
02:14:45,25.5,63.1
02:14:53,25.6,63.2
02:14:58,25.6,63.2
02:15:04,25.5,63.1
02:15:09,25.5,63.0
02:15:15,25.5,63.1
02:15:20,25.5,63.1
02:15:26,25.5,63.1
02:15:31,25.5,63.1
02:15:37,25.5,63.1
02:15:45,25.5,63.1
02:15:53,25.5,63.1
02:16:01,25.5,63.1
02:16:07,25.5,63.1
02:16:12,25.5,63.1
02:16:18,25.6,63.2
02:16:26,25.5,63.2
02:16:34,25.5,63.2
02:16:39,25.6,63.3
02:16:47,25.5,63.1
02:16:53,25.5,63.1
02:16:59,25.5,63.1
02:17:04,25.5,63.1
02:17:10,25.5,63.1
02:17:15,25.5,63.1
02:17:21,25.5,63.1
02:17:26,25.5,63.1
02:17:32,25.5,63.1
02:17:37,25.5,63.1
02:17:43,25.5,63.1
02:17:48,25.5,63.1
02:17:54,25.5,63.1
02:17:59,25.5,63.1
02:18:05,25.5,63.1
02:18:10,25.5,63.1
02:18:16,25.5,63.1
02:18:22,25.6,63.2
02:18:27,25.6,63.2
02:18:35,25.5,63.1
02:18:41,25.6,63.2
02:18:46,25.5,63.1
02:18:52,25.5,63.1
02:19:00,25.6,64.0
02:19:05,25.5,63.1
02:19:11,25.5,63.1
02:19:16,25.5,63.1
02:19:24,25.6,63.2
02:19:30,25.6,63.2
02:19:36,25.5,63.1
02:19:41,25.5,63.2
02:19:47,25.6,63.3
02:19:52,25.5,63.2
02:19:58,25.5,63.2
02:20:03,25.5,63.2
02:20:09,25.5,63.2
02:20:14,25.5,63.2
02:20:20,25.5,63.2
02:20:25,25.5,63.2
02:20:31,25.5,63.2
02:20:39,25.6,63.3
02:20:44,25.6,63.3
02:20:50,25.6,63.3
02:20:58,25.5,63.2
02:21:09,25.5,63.2
02:21:14,25.5,63.1
02:21:20,25.5,63.2
02:21:25,25.5,63.1
02:21:31,25.5,63.1
02:21:36,25.5,63.2
02:21:42,25.6,63.3
02:21:47,25.5,63.2
02:21:55,25.5,63.3
02:22:01,25.5,63.3
02:22:06,25.6,63.4
02:22:12,25.5,63.3
02:22:18,25.5,63.3
02:22:23,25.5,63.4
02:22:29,25.5,63.3
02:22:37,25.5,63.4
02:22:45,25.5,63.4
02:22:55,25.5,63.4
02:23:01,25.5,63.4
02:23:06,25.5,63.4
02:23:12,25.5,63.4
02:23:17,25.5,63.4
02:23:23,25.5,63.3
02:23:29,25.5,63.4
02:23:34,25.5,63.4
02:23:42,25.5,63.3
02:23:48,25.5,63.3
02:23:53,25.5,63.4
02:23:59,25.5,63.4
02:24:04,25.5,63.4
02:24:10,25.5,63.3
02:24:18,25.5,63.4
02:24:23,25.5,63.3
02:24:29,25.5,63.4
02:24:37,25.5,63.3
02:24:43,25.5,63.3
02:24:48,25.5,63.3
02:24:54,25.5,63.3
02:24:59,25.5,63.3
02:25:05,25.5,63.3
02:25:13,25.5,63.3
02:25:18,25.5,63.3
02:25:24,25.5,63.3
02:25:29,25.5,63.3
02:25:35,25.5,63.3
02:25:40,25.5,63.3
02:25:48,25.5,63.3
02:25:54,25.5,63.3
02:26:00,25.5,63.3
02:26:05,25.5,63.3
02:26:11,25.5,63.3
02:26:16,25.5,63.3
02:26:22,25.5,63.3
02:26:27,25.5,63.3
02:26:33,25.5,63.3
02:26:38,25.5,63.3
02:26:44,25.5,63.3
02:26:49,25.5,63.3
02:26:55,25.5,63.3
02:27:00,25.5,63.3
02:27:06,25.5,63.3
02:27:11,25.5,63.3
02:27:17,25.5,63.3
02:27:25,25.5,63.3
02:27:38,25.5,63.3
02:27:49,25.5,63.3
02:27:54,25.5,63.4
02:28:05,25.5,63.4
